Date,Price,MarketCap,Addresses,Difficulty,TransFee,TweetsNum
28/08/2011,8.831,63074803.0,18476.0,1805701.0,0.00728,
29/08/2011,9.02,64477097.0,18891.0,1805701.0,0.00607,
30/08/2011,8.88,63541612.0,17534.0,1783130.0,0.0114,
31/08/2011,8.495,60845806.0,17029.0,1777774.0,0.00704,
01/09/2011,8.205,58832625.0,16984.0,1777774.0,0.006509999999999999,
02/09/2011,8.443999999999999,60602524.0,16099.0,1777774.0,0.0084,
03/09/2011,8.54,61354172.0,14464.0,1777774.0,0.00566,
04/09/2011,8.321,59841683.0,17537.0,1777774.0,0.0115,
05/09/2011,7.861000000000001,56591212.0,18243.0,1777774.0,0.008190000000000001,
06/09/2011,7.237,52152755.0,18776.0,1777774.0,0.00615,
07/09/2011,7.025,50675815.0,16824.0,1777774.0,0.00822,
08/09/2011,6.864,49563408.0,15802.0,1777774.0,0.00503,
09/09/2011,5.78,41773432.0,18605.0,1777774.0,0.00614,
10/09/2011,4.897,35429397.0,15938.0,1777774.0,0.00448,
11/09/2011,5.319,38519277.0,15421.0,1777774.0,0.0042899999999999995,
12/09/2011,6.0089999999999995,43552631.0,16637.0,1777774.0,0.0050100000000000006,
13/09/2011,5.925,42983208.0,14870.0,1765183.0,0.00386,
14/09/2011,5.72,41533805.0,14793.0,1755425.0,0.0035700000000000003,
15/09/2011,5.23,38014137.0,15457.0,1755425.0,0.00606,
16/09/2011,4.83,35146702.0,14561.0,1755425.0,0.00394,
17/09/2011,4.795,34920546.0,13124.0,1755425.0,0.00465,
18/09/2011,4.98,36302669.0,14359.0,1755425.0,0.0046,
19/09/2011,5.331,38901942.0,16062.0,1755425.0,0.00484,
20/09/2011,5.787000000000001,42266003.0,21913.0,1755425.0,0.00475,
21/09/2011,5.875,42947875.0,17933.0,1755425.0,0.00403,
22/09/2011,5.5360000000000005,40509097.0,17540.0,1755425.0,0.0035,
23/09/2011,5.487,40195074.0,19994.0,1755425.0,0.00375,
24/09/2011,5.507000000000001,40375234.0,19433.0,1755425.0,0.0066,
25/09/2011,5.375,39444168.0,19237.0,1755425.0,0.00324,
26/09/2011,5.1,37459854.0,17763.0,1755425.0,0.0027199999999999998,
27/09/2011,4.893,35970726.0,18692.0,1753438.0,0.0038399999999999997,
28/09/2011,4.843999999999999,35645668.0,13750.0,1689334.0,0.00361,
29/09/2011,4.78,35206533.0,12797.0,1689334.0,0.00298,
30/09/2011,4.948,36480805.0,13468.0,1689334.0,0.0031100000000000004,
01/10/2011,5.1,37627371.0,12999.0,1689334.0,0.00355,
02/10/2011,5.03,37146923.0,11839.0,1689334.0,0.00325,
03/10/2011,5.026,37146308.0,13848.0,1689334.0,0.00713,
04/10/2011,4.992,36934846.0,13799.0,1689334.0,0.00322,
05/10/2011,4.915,36392626.0,13654.0,1689334.0,0.00346,
06/10/2011,4.802,35592411.0,14442.0,1689334.0,0.00672,
07/10/2011,4.51,33454218.0,13746.0,1689334.0,0.0035,
08/10/2011,4.155,30851929.0,12497.0,1689334.0,0.0026100000000000003,
09/10/2011,4.055,30133971.0,12276.0,1689334.0,0.00224,
10/10/2011,4.1,30492725.0,13349.0,1689334.0,0.00238,
11/10/2011,3.9960000000000004,29742486.0,13715.0,1689334.0,0.00359,
12/10/2011,4.04,30089451.0,13584.0,1689334.0,0.00321,
13/10/2011,4.103,30584526.0,11659.0,1689334.0,0.00349,
14/10/2011,4.022,30001001.0,14554.0,1479332.0,0.0023,
15/10/2011,3.915,29226712.0,13158.0,1468195.0,0.00243,
16/10/2011,3.7,27646716.0,11983.0,1468195.0,0.00244,
17/10/2011,3.0589999999999997,22873329.0,14144.0,1468195.0,0.00232,
18/10/2011,2.48,18562360.0,12316.0,1468195.0,0.0015199999999999999,
19/10/2011,2.345,17561280.0,12555.0,1468195.0,0.0015300000000000001,
20/10/2011,2.299,17235755.0,11118.0,1468195.0,0.00305,
21/10/2011,2.46,18456925.0,12051.0,1468195.0,0.0012900000000000001,
22/10/2011,2.8739999999999997,21583438.0,12109.0,1468195.0,0.00161,
23/10/2011,3.123,23467658.0,13218.0,1468195.0,0.0017699999999999999,
24/10/2011,2.8360000000000003,21322693.0,13953.0,1468195.0,0.0017,
25/10/2011,2.647,19920676.0,13107.0,1468195.0,0.0014199999999999998,
26/10/2011,2.763,20813866.0,12447.0,1468195.0,0.0016600000000000002,
27/10/2011,2.907,21908653.0,11458.0,1468195.0,0.0017,
28/10/2011,3.115,23495822.0,12707.0,1468195.0,0.0018899999999999998,
29/10/2011,3.3760000000000003,25478971.0,12873.0,1468195.0,0.00214,
30/10/2011,3.426,25875312.0,11401.0,1468195.0,0.00231,
31/10/2011,3.262,24654531.0,12022.0,1235796.0,0.00202,
01/11/2011,3.2030000000000003,24233900.0,12768.0,1203462.0,0.00279,
02/11/2011,3.202,24251145.0,13117.0,1203462.0,0.0018100000000000002,
03/11/2011,3.202,24275878.0,13114.0,1203462.0,0.0015199999999999999,
04/11/2011,3.139,23818274.0,15815.0,1203462.0,0.00155,
05/11/2011,3.04,23083938.0,13495.0,1203462.0,0.0019,
06/11/2011,2.965,22538113.0,11541.0,1203462.0,0.00143,
07/11/2011,2.983,22697565.0,12641.0,1203462.0,0.0019399999999999999,
08/11/2011,3.0210000000000004,23009885.0,13738.0,1203462.0,0.00215,
09/11/2011,3.011,22949531.0,14341.0,1203462.0,0.00157,
10/11/2011,2.909,22202938.0,14362.0,1203462.0,0.0015199999999999999,
11/11/2011,2.96,22609640.0,12166.0,1203462.0,0.00124,
12/11/2011,3.049,23303843.0,12204.0,1203462.0,0.00151,
13/11/2011,3.014,23060671.0,12538.0,1203462.0,0.00164,
14/11/2011,2.608,19972464.0,13718.0,1196025.0,0.00125,
15/11/2011,2.274,17435098.0,14168.0,1192498.0,0.0011,
16/11/2011,2.445,18764150.0,13156.0,1192498.0,0.00156,
17/11/2011,2.4090000000000003,18503766.0,12196.0,1192498.0,0.0014199999999999998,
18/11/2011,2.158,16589987.0,12421.0,1192498.0,0.00144,
19/11/2011,2.1069999999999998,16214391.0,10092.0,1192498.0,0.00143,
20/11/2011,2.2,16940990.0,11419.0,1192498.0,0.0017399999999999998,
21/11/2011,2.246,17309342.0,10158.0,1192498.0,0.00134,
22/11/2011,2.3080000000000003,17806113.0,11490.0,1192498.0,0.00128,
23/11/2011,2.33,17992509.0,11499.0,1192498.0,0.0015,
24/11/2011,2.379,18386099.0,10946.0,1192498.0,0.0019399999999999999,
25/11/2011,2.472,19116456.0,11682.0,1192498.0,0.00198,
26/11/2011,2.468,19101681.0,10288.0,1192498.0,0.00151,
27/11/2011,2.475,19170398.0,10752.0,1192498.0,0.00128,
28/11/2011,2.515,19494170.0,12621.0,1192498.0,0.00132,
29/11/2011,2.65,20558432.0,14376.0,1149720.0,0.00185,
30/11/2011,2.859,22196907.0,15435.0,1090716.0,0.00156,
01/12/2011,3.028,23534418.0,14028.0,1090716.0,0.0022,
02/12/2011,3.0860000000000003,24018254.0,13328.0,1090716.0,0.0023,
03/12/2011,2.957,23028326.0,12858.0,1090716.0,0.00251,
04/12/2011,2.8110000000000004,21912835.0,11873.0,1090716.0,0.0015199999999999999,
05/12/2011,2.8539999999999996,22270500.0,13078.0,1090716.0,0.00141,
06/12/2011,2.955,23082539.0,15244.0,1090716.0,0.00161,
07/12/2011,3.009,23529727.0,12910.0,1090716.0,0.0019399999999999999,
08/12/2011,2.985,23365972.0,14059.0,1090716.0,0.00145,
09/12/2011,2.975,23309085.0,11780.0,1090716.0,0.00165,
10/12/2011,3.01,23605434.0,11947.0,1090716.0,0.00157,
11/12/2011,3.156,24769647.0,12136.0,1090716.0,0.136,
12/12/2011,3.193,25087919.0,11359.0,1101352.0,0.12,
13/12/2011,3.2119999999999997,25254062.0,11983.0,1155038.0,0.00247,
14/12/2011,3.1889999999999996,25099519.0,11973.0,1155038.0,0.0022199999999999998,
15/12/2011,3.17,24969355.0,10025.0,1155038.0,0.00524,
16/12/2011,3.198,25210559.0,10633.0,1155038.0,0.0017100000000000001,
17/12/2011,3.2,25245994.0,10214.0,1155038.0,0.0023899999999999998,
18/12/2011,3.187,25170535.0,9874.0,1155038.0,0.0022,
19/12/2011,3.3569999999999998,26530398.0,12720.0,1155038.0,0.00245,
20/12/2011,3.735,29551737.0,13691.0,1155038.0,0.00358,
21/12/2011,3.905,30922133.0,11883.0,1155038.0,0.00307,
22/12/2011,3.883,30774474.0,12034.0,1155038.0,0.00235,
23/12/2011,3.918,31086708.0,12106.0,1155038.0,0.0018800000000000002,
24/12/2011,3.943,31312685.0,10250.0,1155038.0,0.00196,
25/12/2011,4.083,32446893.0,11801.0,1155038.0,0.00234,
26/12/2011,4.122,32792714.0,12175.0,1156199.0,0.00246,
27/12/2011,4.046,32228244.0,11746.0,1159929.0,0.0023899999999999998,
28/12/2011,4.128,32908979.0,10806.0,1159929.0,0.00268,
29/12/2011,4.183,33381804.0,11322.0,1159929.0,0.00343,
30/12/2011,4.207,33602360.0,10544.0,1159929.0,0.00286,
31/12/2011,4.485,35855139.0,10887.0,1159929.0,0.00355,
01/01/2012,4.984,39880989.0,11446.0,1159929.0,0.00365,
02/01/2012,5.239,41962352.0,11914.0,1159929.0,0.005529999999999999,
03/01/2012,5.048,40473046.0,13136.0,1159929.0,0.00481,
04/01/2012,5.227,41949464.0,12470.0,1159929.0,0.0133,
05/01/2012,6.261,50289956.0,15384.0,1159929.0,0.00521,
06/01/2012,6.822,54849906.0,14909.0,1159929.0,0.006840000000000001,
07/01/2012,6.752999999999999,54354184.0,13422.0,1159929.0,0.0052899999999999996,
08/01/2012,6.95,56001044.0,14670.0,1178875.0,0.00415,
09/01/2012,6.705,54078111.0,14839.0,1250758.0,0.00718,
10/01/2012,6.343999999999999,51224731.0,16090.0,1250758.0,0.00475,
11/01/2012,6.675,53936795.0,16988.0,1250758.0,0.00545,
12/01/2012,6.85,55407211.0,13881.0,1250758.0,0.0432,
13/01/2012,6.595,53397862.0,14496.0,1250758.0,0.00963,
14/01/2012,6.585,53360929.0,14564.0,1250758.0,0.0126,
15/01/2012,6.876,55769250.0,13549.0,1250758.0,0.015,
16/01/2012,6.8420000000000005,55540746.0,14874.0,1250758.0,0.0393,
17/01/2012,6.1339999999999995,49848176.0,14278.0,1250758.0,0.0071200000000000005,
18/01/2012,5.735,46652290.0,14741.0,1250758.0,0.00954,
19/01/2012,6.14,49983963.0,15093.0,1250758.0,0.025,
20/01/2012,6.421,52319698.0,14194.0,1250758.0,0.024,
21/01/2012,6.3389999999999995,51697937.0,13525.0,1250758.0,0.00488,
22/01/2012,6.247000000000001,50998395.0,11404.0,1298931.0,0.00366,
23/01/2012,6.332999999999999,51744402.0,13216.0,1307728.0,0.0053,
24/01/2012,6.3229999999999995,51715541.0,14936.0,1307728.0,0.00865,
25/01/2012,6.02,49278287.0,16583.0,1307728.0,0.00591,
26/01/2012,5.57,45637501.0,14442.0,1307728.0,0.00772,
27/01/2012,5.316,43593001.0,14435.0,1307728.0,0.0197,
28/01/2012,5.459,44806878.0,13053.0,1307728.0,0.0086,
29/01/2012,5.502999999999999,45207726.0,14391.0,1307728.0,0.19399999999999998,
30/01/2012,5.435,44693933.0,13507.0,1307728.0,0.0265,
31/01/2012,5.487,45169828.0,15626.0,1307728.0,0.0058200000000000005,
01/02/2012,5.805,47827265.0,14973.0,1307728.0,0.00434,
02/02/2012,6.081,50140702.0,16105.0,1307728.0,0.0101,
03/02/2012,6.03,49770063.0,16554.0,1307728.0,0.00604,
04/02/2012,5.917000000000001,48883844.0,16362.0,1346207.0,0.007259999999999999,
05/02/2012,5.781000000000001,47809313.0,14857.0,1379647.0,0.00371,
06/02/2012,5.556,45988545.0,13894.0,1379647.0,0.00398,
07/02/2012,5.586,46279869.0,14708.0,1379647.0,0.0054,
08/02/2012,5.645,46803124.0,14594.0,1379647.0,0.0042,
09/02/2012,5.715,47424934.0,15120.0,1379647.0,0.00577,
10/02/2012,5.871,48764614.0,16357.0,1379647.0,0.00295,
11/02/2012,5.754,47826538.0,15288.0,1379647.0,0.00299,
12/02/2012,5.572,46361816.0,14178.0,1379647.0,0.00314,
13/02/2012,5.3870000000000005,44865178.0,16251.0,1379647.0,0.0036,
14/02/2012,4.861000000000001,40519007.0,18405.0,1379647.0,0.00804,
15/02/2012,4.394,36653669.0,17765.0,1379647.0,0.0029100000000000003,
16/02/2012,4.29,35810624.0,18665.0,1379647.0,0.0045899999999999995,
17/02/2012,4.3260000000000005,36144143.0,14220.0,1379647.0,0.00236,
18/02/2012,4.302,35978653.0,14501.0,1377711.0,0.00227,
19/02/2012,4.303999999999999,36033394.0,13247.0,1376302.0,0.00197,
20/02/2012,4.361000000000001,36544012.0,14291.0,1376302.0,0.0029,
21/02/2012,4.325,36274731.0,14719.0,1376302.0,0.00236,
22/02/2012,4.349,36497174.0,16291.0,1376302.0,0.0021100000000000003,
23/02/2012,4.735,39777269.0,17560.0,1376302.0,0.00302,
24/02/2012,5.022,42229066.0,16519.0,1376302.0,0.0032700000000000003,
25/02/2012,4.901,41248174.0,15158.0,1376302.0,0.00249,
26/02/2012,4.848,40838813.0,13327.0,1376302.0,0.00293,
27/02/2012,4.939,41646504.0,14913.0,1376302.0,0.00425,
28/02/2012,4.909,41431337.0,16324.0,1376302.0,0.00288,
29/02/2012,4.864,41090496.0,15444.0,1376302.0,0.00253,
01/03/2012,4.891,41359446.0,16144.0,1376302.0,0.0049299999999999995,
02/03/2012,4.813,40740338.0,17614.0,1445646.0,0.0028899999999999998,
03/03/2012,4.671,39564905.0,12593.0,1496979.0,0.00227,
04/03/2012,4.717,39986479.0,14963.0,1496979.0,0.0035299999999999997,
05/03/2012,4.902,41587832.0,16144.0,1496979.0,0.00372,
06/03/2012,4.989,42364623.0,15304.0,1496979.0,0.0038799999999999998,
07/03/2012,4.9639999999999995,42180920.0,15213.0,1496979.0,0.0030800000000000003,
08/03/2012,4.934,41964320.0,15705.0,1496979.0,0.0031,
09/03/2012,4.896,41678706.0,15797.0,1496979.0,0.0032,
10/03/2012,4.8469999999999995,41305339.0,12888.0,1496979.0,0.004079999999999999,
11/03/2012,4.872,41553840.0,12646.0,1496979.0,0.00278,
12/03/2012,4.899,41824607.0,14363.0,1496979.0,0.00309,
13/03/2012,5.08,43408043.0,16821.0,1496979.0,0.00795,
14/03/2012,5.331,45594548.0,16186.0,1496979.0,0.00409,
15/03/2012,5.36,45877969.0,15146.0,1496979.0,0.00314,
16/03/2012,5.346,45791503.0,16246.0,1497899.0,0.00695,
17/03/2012,5.28,45266556.0,16085.0,1498294.0,0.0028,
18/03/2012,5.247999999999999,45035313.0,13886.0,1498294.0,0.00288,
19/03/2012,4.975,42731266.0,15518.0,1498294.0,0.00323,
20/03/2012,4.755,40879183.0,15982.0,1498294.0,0.00343,
21/03/2012,4.8260000000000005,41527062.0,16215.0,1498294.0,0.00238,
22/03/2012,4.749,40905823.0,15714.0,1498294.0,0.0025,
23/03/2012,4.711,40612303.0,14259.0,1498294.0,0.0033,
24/03/2012,4.681,40383944.0,13944.0,1498294.0,0.0113,
25/03/2012,4.613,39839249.0,14353.0,1498294.0,0.00526,
26/03/2012,4.585,39629807.0,15780.0,1498294.0,0.00246,
27/03/2012,4.718,40819990.0,15520.0,1498294.0,0.00309,
28/03/2012,4.806,41617749.0,16243.0,1498294.0,0.00335,
29/03/2012,4.785,41469186.0,17029.0,1593806.0,0.0029,
30/03/2012,4.834,41934584.0,15032.0,1626553.0,0.00318,
31/03/2012,4.878,42352940.0,14044.0,1626553.0,0.00366,
01/04/2012,4.85,42144604.0,12758.0,1626553.0,0.0034200000000000003,
02/04/2012,4.878,42426172.0,14892.0,1626553.0,0.00321,
03/04/2012,4.963,43193932.0,18802.0,1626553.0,0.00331,
04/04/2012,4.93,42938161.0,16684.0,1626553.0,0.0034700000000000004,
05/04/2012,4.922,42901761.0,16394.0,1626553.0,0.0034700000000000004,
06/04/2012,4.934,43040545.0,16328.0,1626553.0,0.0036200000000000004,
07/04/2012,4.819,42062586.0,14273.0,1626553.0,0.003,
08/04/2012,4.74,41406334.0,13925.0,1626553.0,0.0032,
09/04/2012,4.831,42238440.0,15215.0,1626553.0,0.0028699999999999997,
10/04/2012,4.854,42477507.0,17422.0,1626553.0,0.004079999999999999,
11/04/2012,4.882,42757620.0,18458.0,1626553.0,0.0033200000000000005,
12/04/2012,4.9239999999999995,43156049.0,18831.0,1613532.0,0.0037799999999999995,
13/04/2012,4.916,43115565.0,15778.0,1577913.0,0.00292,
14/04/2012,4.95,43446776.0,17358.0,1577913.0,0.0038200000000000005,
15/04/2012,4.9639999999999995,43608683.0,16240.0,1577913.0,0.00253,
16/04/2012,4.9510000000000005,43513899.0,19108.0,1577913.0,0.00351,
17/04/2012,4.968,43700538.0,18547.0,1577913.0,0.00435,
18/04/2012,5.047,44432537.0,19371.0,1577913.0,0.00371,
19/04/2012,5.127999999999999,45177189.0,17782.0,1577913.0,0.00387,
20/04/2012,5.244,46241653.0,19346.0,1577913.0,0.00466,
21/04/2012,5.329,47033306.0,16314.0,1577913.0,0.00373,
22/04/2012,5.232,46216269.0,14698.0,1577913.0,0.0041,
23/04/2012,5.082,44929115.0,16735.0,1577913.0,0.00312,
24/04/2012,5.029,44495207.0,17330.0,1577913.0,0.004379999999999999,
25/04/2012,5.1160000000000005,45298429.0,17454.0,1577913.0,0.00381,
26/04/2012,5.115,45320504.0,19169.0,1577913.0,0.006379999999999999,
27/04/2012,5.104,45260993.0,17202.0,1528103.0,0.00498,
28/04/2012,5.04,44728799.0,15969.0,1508590.0,0.00476,
29/04/2012,4.942,43896177.0,15991.0,1508590.0,0.00266,
30/04/2012,4.931,43849664.0,19101.0,1508590.0,0.00274,
01/05/2012,4.975,44277425.0,20030.0,1508590.0,0.0033399999999999997,
02/05/2012,5.037,44874623.0,20199.0,1508590.0,0.00355,
03/05/2012,5.104,45511162.0,21860.0,1508590.0,0.0041600000000000005,
04/05/2012,5.088,45409728.0,22678.0,1508590.0,0.0038200000000000005,
05/05/2012,5.072,45307139.0,20017.0,1508590.0,0.0031100000000000004,
06/05/2012,5.064,45274342.0,22198.0,1508590.0,0.00339,
07/05/2012,5.055,45238497.0,25652.0,1508590.0,0.0037700000000000003,
08/05/2012,5.069,45403872.0,23786.0,1508590.0,0.00358,
09/05/2012,5.047,45252244.0,24825.0,1606014.0,0.00418,
10/05/2012,4.955,44468986.0,20417.0,1733208.0,0.00375,
11/05/2012,4.905,44050308.0,26137.0,1733208.0,0.0031899999999999997,
12/05/2012,4.948,44475700.0,22749.0,1733208.0,0.00297,
13/05/2012,4.94,44433250.0,20704.0,1733208.0,0.004,
14/05/2012,4.978,44814895.0,32414.0,1733208.0,0.00491,
15/05/2012,5.029,45303808.0,27163.0,1733208.0,0.00464,
16/05/2012,5.063,45648650.0,25541.0,1733208.0,0.00367,
17/05/2012,5.093999999999999,45957367.0,22569.0,1733208.0,0.00355,
18/05/2012,5.109,46118755.0,26161.0,1733208.0,0.0036,
19/05/2012,5.112,46183801.0,31604.0,1733208.0,0.00462,
20/05/2012,5.104,46150410.0,29540.0,1733208.0,0.0032600000000000003,
21/05/2012,5.1,46147533.0,30355.0,1733208.0,0.00317,
22/05/2012,5.099,46173595.0,27516.0,1733208.0,0.00279,
23/05/2012,5.119,46383407.0,29616.0,1733208.0,0.00358,
24/05/2012,5.129,46508986.0,28067.0,1699096.0,0.0037600000000000003,
25/05/2012,5.132000000000001,46567675.0,30112.0,1591075.0,0.00343,
26/05/2012,5.109,46391484.0,25650.0,1591075.0,0.00344,
27/05/2012,5.121,46532848.0,26295.0,1591075.0,0.0034200000000000003,
28/05/2012,5.132999999999999,46681877.0,29594.0,1591075.0,0.00336,
29/05/2012,5.145,46828270.0,34268.0,1591075.0,0.00294,
30/05/2012,5.142,46838004.0,28548.0,1591075.0,0.00381,
31/05/2012,5.1579999999999995,47008999.0,28411.0,1591075.0,0.0031,
01/06/2012,5.237,47772937.0,29059.0,1591075.0,0.0031899999999999997,
02/06/2012,5.2620000000000005,48036312.0,20567.0,1591075.0,0.00297,
03/06/2012,5.227,47755411.0,30392.0,1591075.0,0.00301,
04/06/2012,5.242999999999999,47945780.0,41573.0,1591075.0,0.00329,
05/06/2012,5.353,48992775.0,40966.0,1591075.0,0.00365,
06/06/2012,5.45,49921219.0,24162.0,1591075.0,0.00389,
07/06/2012,5.529,50691589.0,35385.0,1589257.0,0.00358,
08/06/2012,5.612,51484984.0,28266.0,1583178.0,0.0039,
09/06/2012,5.596,51383611.0,31539.0,1583178.0,0.00387,
10/06/2012,5.513999999999999,50675075.0,33833.0,1583178.0,0.00344,
11/06/2012,5.522,50788634.0,32608.0,1583178.0,0.0031100000000000004,
12/06/2012,5.648,51987295.0,23493.0,1583178.0,0.00352,
13/06/2012,5.829,53707538.0,46734.0,1583178.0,0.00391,
14/06/2012,5.941,54783971.0,49646.0,1583178.0,0.00372,
15/06/2012,6.227,57466049.0,49087.0,1583178.0,0.00381,
16/06/2012,6.45,59574711.0,39347.0,1583178.0,0.00413,
17/06/2012,6.306,58296262.0,39356.0,1583178.0,0.0038200000000000005,
18/06/2012,6.255,57873603.0,37604.0,1583178.0,0.00448,
19/06/2012,6.404,59311750.0,35547.0,1583178.0,0.00451,
20/06/2012,6.584,61027243.0,32267.0,1624711.0,0.00445,
21/06/2012,6.675,61915964.0,29712.0,1726567.0,0.00788,
22/06/2012,6.614,61394284.0,29230.0,1726567.0,0.00584,
23/06/2012,6.4879999999999995,60271402.0,30258.0,1726567.0,0.0052,
24/06/2012,6.388999999999999,59405022.0,28503.0,1726567.0,0.0042,
25/06/2012,6.327000000000001,58871501.0,33977.0,1726567.0,0.0035700000000000003,
26/06/2012,6.375,59359510.0,35999.0,1726567.0,0.00387,
27/06/2012,6.553,61067661.0,39099.0,1726567.0,0.0038799999999999998,
28/06/2012,6.626,61807569.0,32729.0,1726567.0,0.00396,
29/06/2012,6.627999999999999,61867521.0,33115.0,1726567.0,0.00345,
30/06/2012,6.67,62308674.0,31929.0,1726567.0,0.00414,
01/07/2012,6.659,62254399.0,31700.0,1726567.0,0.00336,
02/07/2012,6.68,62494074.0,36588.0,1726567.0,0.00491,
03/07/2012,6.605,61841873.0,34699.0,1726567.0,0.0036299999999999995,
04/07/2012,6.48,60723861.0,31635.0,1739840.0,0.00374,
05/07/2012,6.59,61803902.0,27923.0,1751455.0,0.0038799999999999998,
06/07/2012,6.659,62499475.0,29349.0,1751455.0,0.0045899999999999995,
07/07/2012,6.731,63227078.0,30940.0,1751455.0,0.0113,
08/07/2012,6.781000000000001,63748376.0,27913.0,1751455.0,0.0037799999999999995,
09/07/2012,6.907,64985588.0,32282.0,1751455.0,0.0044,
10/07/2012,7.111000000000001,66964927.0,37031.0,1751455.0,0.00489,
11/07/2012,7.175,67622870.0,35353.0,1751455.0,0.00442,
12/07/2012,7.4670000000000005,70428154.0,34232.0,1751455.0,0.00418,
13/07/2012,7.676,72457986.0,31363.0,1751455.0,0.004529999999999999,
14/07/2012,7.571000000000001,71526782.0,29899.0,1751455.0,0.00513,
15/07/2012,7.582000000000001,71686586.0,30383.0,1751455.0,0.00509,
16/07/2012,8.091000000000001,76560554.0,36801.0,1751455.0,0.005520000000000001,
17/07/2012,8.65,81914572.0,40266.0,1794890.0,0.0049700000000000005,
18/07/2012,8.955,84878858.0,34287.0,1866391.0,0.0072900000000000005,
19/07/2012,8.99,85280134.0,36309.0,1866391.0,0.00587,
20/07/2012,8.695,82541429.0,36117.0,1866391.0,0.00889,
21/07/2012,8.702,82675790.0,35578.0,1866391.0,0.00506,
22/07/2012,8.634,82087261.0,38955.0,1866391.0,0.0045,
23/07/2012,8.439,80297476.0,42038.0,1866391.0,0.00563,
24/07/2012,8.523,81156123.0,38415.0,1866391.0,0.00483,
25/07/2012,8.675,82670476.0,31558.0,1866391.0,0.0048200000000000005,
26/07/2012,8.85,84413746.0,30842.0,1866391.0,0.00527,
27/07/2012,8.9,84965961.0,32293.0,1866391.0,0.0056700000000000006,
28/07/2012,8.894,84988315.0,38627.0,1866391.0,0.00521,
29/07/2012,8.799,84149085.0,35978.0,1866391.0,0.00474,
30/07/2012,8.904,85226705.0,36189.0,1950564.0,0.0052,
31/07/2012,9.214,88277568.0,58776.0,2036671.0,0.0047,
01/08/2012,9.45,90597522.0,40722.0,2036671.0,0.006220000000000001,
02/08/2012,10.042,96340673.0,42126.0,2036671.0,0.00602,
03/08/2012,10.797,103674301.0,36362.0,2036671.0,0.00969,
04/08/2012,10.982000000000001,105534793.0,35883.0,2036671.0,0.006229999999999999,
05/08/2012,10.927,105092822.0,37840.0,2036671.0,0.008459999999999999,
06/08/2012,10.863,104548357.0,42349.0,2036671.0,0.0077,
07/08/2012,11.005,105996717.0,39170.0,2036671.0,0.0070799999999999995,
08/08/2012,11.078,106787344.0,51960.0,2036671.0,0.0146,
09/08/2012,11.08,106900949.0,40382.0,2036671.0,0.00647,
10/08/2012,11.293,109053306.0,38609.0,2036671.0,0.0178,
11/08/2012,11.505,111185576.0,38408.0,2036671.0,0.006679999999999999,
12/08/2012,11.567,111886769.0,39064.0,2114253.0,0.0057799999999999995,
13/08/2012,11.831,114531032.0,48590.0,2190866.0,0.00621,
14/08/2012,12.114,117368103.0,42873.0,2190866.0,0.0072900000000000005,
15/08/2012,12.72,123341861.0,50406.0,2190866.0,0.00818,
16/08/2012,13.375,129804241.0,61706.0,2190866.0,0.00818,
17/08/2012,12.512,121523825.0,56761.0,2190866.0,0.009559999999999999,
18/08/2012,11.71,113812820.0,51608.0,2190866.0,0.00576,
19/08/2012,9.79,95226001.0,58126.0,2190866.0,0.0058,
20/08/2012,9.05,88113350.0,47412.0,2190866.0,0.0069900000000000006,
